player_api_id,player_name,team_api_id,team_fifa_api_id,team_name,team_long_name,Country,League,season,PiyasaDegeri
190525,Alexander Gonzalez,10192,900,BSC Young Boys,BSC Young Boys,Switzerland,Switzerland Super League,2015/2016,1000000
459000,Alexander Hack,9905,169,1. FSV Mainz 05,1. FSV Mainz 05,Germany,Germany 1. Bundesliga,2015/2016,750000
34420,Alexander Madlung,9810,1824,Eintracht Frankfurt,Eintracht Frankfurt,Germany,Germany 1. Bundesliga,2014/2015,450000
27478,Alexander Meier,9810,1824,Eintracht Frankfurt,Eintracht Frankfurt,Germany,Germany 1. Bundesliga,2015/2016,2500000
192504,Alexander Merkel,8600,55,Udinese,Udinese,Italy,Italy Serie A,2015/2016,400000
169569,Alexander Milosevic,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,1000000
203755,Alexander Scholz,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2015/2016,4500000
440330,Alexander Soerloth,8674,1915,FC Groningen,FC Groningen,Netherlands,Netherlands Eredivisie,2015/2016,1000000
40100,Alexander Tettey,9850,1792,Norwich City,Norwich City,England,England Premier League,2015/2016,3000000
3517,Alexandr Kerzhakov,10243,894,FC Zürich,FC Zürich,Switzerland,Switzerland Super League,2015/2016,400000
750584,Alexandre Azevedo,158085,112513,FC Arouca,FC Arouca,Portugal,Portugal Liga ZON Sagres,2015/2016,100000
155075,Alexandre Barthe,9956,322,Grasshopper Club Zürich,Grasshopper Club Zürich,Switzerland,Switzerland Super League,2015/2016,300000
265727,Alexandre Coeff,6391,110316,GFC Ajaccio,GFC Ajaccio,France,France Ligue 1,2015/2016,1500000
39749,Alexandre D'Acol,8429,184,Hamilton Academical FC,Hamilton Academical FC,Scotland,Scotland Premier League,2015/2016,300000
169193,Alexandre Lacazette,9748,66,Olympique Lyonnais,Olympique Lyonnais,France,France Ligue 1,2015/2016,40000000
210387,Alexandre Letellier,8121,1530,Angers SCO,Angers SCO,France,France Ligue 1,2015/2016,800000
560900,Alexandre Mendy,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2015/2016,600000
46554,Alexandre Pato,8455,5,Chelsea,Chelsea,England,England Premier League,2015/2016,5000000
46342,Alexandre Raineau,7819,210,SM Caen,SM Caen,France,France Ligue 1,2015/2016,400000
571296,Alexandre Silva,7844,1887,Vitória Guimarães,Vitória Guimarães,Portugal,Portugal Liga ZON Sagres,2015/2016,750000
298923,Alexandru Maxim,10269,36,VfB Stuttgart,VfB Stuttgart,Germany,Germany 1. Bundesliga,2015/2016,3000000
277443,Alexi Peuget,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,600000
687572,Alexis Alegue Elandi,9830,71,FC Nantes,FC Nantes,France,France Ligue 1,2015/2016,250000
605848,Alexis Blin,9941,1809,Toulouse FC,Toulouse FC,France,France Ligue 1,2015/2016,2000000
571681,Alexis De Sart,9997,680,Sint-Truidense VV,Sint-Truidense VV,Belgium,Belgium Jupiler League,2015/2016,300000
50047,Alexis Sanchez,9825,1,Arsenal,Arsenal,England,England Premier League,2015/2016,55000000
303089,Alexy Bosetti,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2014/2015,1750000
641042,Alfonso Artabe,9997,680,Sint-Truidense VV,Sint-Truidense VV,Belgium,Belgium Jupiler League,2015/2016,400000
629594,Alfonso Pedraza,10205,483,Villarreal CF,Villarreal CF,Spain,Spain LIGA BBVA,2015/2016,1000000
280510,Alfonso Taira,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
317156,Alfred Duncan,7943,111974,Sassuolo,Sassuolo,Italy,Italy Serie A,2015/2016,8000000
129918,Alfred Finnbogason,8406,100409,FC Augsburg,FC Augsburg,Germany,Germany 1. Bundesliga,2015/2016,5000000
111801,Alfred N'Diaye,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,6000000
239946,Alfredo Morales,8234,111239,FC Ingolstadt 04,FC Ingolstadt 04,Germany,Germany 1. Bundesliga,2015/2016,2000000
213649,Alfredo Ortuno,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2014/2015,1000000
46412,Alharbi El Jadeyaoui,8588,64,RC Lens,RC Lens,France,France Ligue 1,2014/2015,500000
242889,Alhassan Wakaso,7841,744,Rio Ave FC,Rio Ave FC,Portugal,Portugal Liga ZON Sagres,2015/2016,2000000
256727,Alhassane Bangoura,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,1800000
286117,Alhassane Keita,9989,239,Lierse SK,Lierse SK,Belgium,Belgium Jupiler League,2014/2015,400000
476771,Ali Adnan,8600,55,Udinese,Udinese,Italy,Italy Serie A,2015/2016,2200000
190741,Ali Ahamada,9941,1809,Toulouse FC,Toulouse FC,France,France Ligue 1,2015/2016,2000000
420224,Ali Ghazal,10214,1891,CD Nacional,CD Nacional,Portugal,Portugal Liga ZON Sagres,2015/2016,2500000
209371,Ali Messaoud,9824,286,FC Vaduz,FC Vaduz,Switzerland,Switzerland Super League,2015/2016,300000
512728,Ali Yasar,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2014/2015,150000
261332,Alim Oezturk,9860,80,Heart of Midlothian,Heart of Midlothian,Scotland,Scotland Premier League,2015/2016,400000
610533,Alioun Fall,4087,111271,Évian Thonon Gaillard FC,Évian Thonon Gaillard FC,France,France Ligue 1,2014/2015,150000
167285,Alireza Haghighi,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,400000
466890,Alireza Jahanbakhsh,10229,1906,AZ,AZ,Netherlands,Netherlands Eredivisie,2015/2016,2000000
190493,Alistair Crawford,8429,184,Hamilton Academical FC,Hamilton Academical FC,Scotland,Scotland Premier League,2015/2016,650000
169752,Aljaz Struna,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,900000
188652,Allan,9875,48,Napoli,Napoli,Italy,Italy Serie A,2015/2016,17000000
676625,Allan,9997,680,Sint-Truidense VV,Sint-Truidense VV,Belgium,Belgium Jupiler League,2015/2016,800000
32496,Allan McGregor,8667,1952,Hull City,Hull City,England,England Premier League,2014/2015,1500000
213809,Allan Nyom,9817,1795,Watford,Watford,England,England Premier League,2015/2016,4000000
466482,Allan Saint-Maximin,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,2000000
563216,Almamy Toure,9829,69,AS Monaco,AS Monaco,France,France Ligue 1,2015/2016,2500000
25816,Almen Abdi,9817,1795,Watford,Watford,England,England Premier League,2015/2016,3500000
174093,Almog Cohen,8234,111239,FC Ingolstadt 04,FC Ingolstadt 04,Germany,Germany 1. Bundesliga,2015/2016,750000
634113,Alois Confais,10242,294,ES Troyes AC,ES Troyes AC,France,France Ligue 1,2015/2016,400000
210164,Alphonse Areola,10205,483,Villarreal CF,Villarreal CF,Spain,Spain LIGA BBVA,2015/2016,10000000
264743,Alvarinho,1957,110745,Jagiellonia Białystok,Jagiellonia Białystok,Poland,Poland Ekstraklasa,2015/2016,250000
37442,Alvaro Arbeloa,8633,243,Real Madrid CF,Real Madrid CF,Spain,Spain LIGA BBVA,2015/2016,2000000
183350,Alvaro Cejudo,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,1500000
114044,Alvaro Dominguez,9788,23,Borussia Mönchengladbach,Borussia Mönchengladbach,Germany,Germany 1. Bundesliga,2015/2016,6000000
183327,Alvaro Gimenez,10268,468,Elche CF,Elche CF,Spain,Spain LIGA BBVA,2014/2015,500000
57067,Alvaro Gonzalez,9804,54,Torino,Torino,Italy,Italy Serie A,2014/2015,1000000
257855,Alvaro Gonzalez Soberon,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,4000000
523390,Alvaro Medran,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2015/2016,1500000
213501,Alvaro Morata,9885,45,Juventus,Juventus,Italy,Italy Serie A,2015/2016,40000000
75310,Alvaro Negredo,10267,461,Valencia CF,Valencia CF,Spain,Spain LIGA BBVA,2015/2016,7500000
100033,Alvaro Pereira,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2015/2016,1500000
282467,Alvaro Vadillo,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,1000000
213489,Alvaro Vazquez,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2015/2016,3000000
93484,Aly Cissokho,10252,2,Aston Villa,Aston Villa,England,England Premier League,2015/2016,2000000
681965,Aly Ndom,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,150000
668307,Amadou Diawara,9857,189,Bologna,Bologna,Italy,Italy Serie A,2015/2016,11000000
170316,Amara Baby,9986,670,Sporting Charleroi,Sporting Charleroi,Belgium,Belgium Jupiler League,2015/2016,750000
38827,Amauri,9804,54,Torino,Torino,Italy,Italy Serie A,2014/2015,200000
277767,Amidio Balde,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2014/2015,400000
668820,Amilton,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,600000
309505,Amin Younes,8593,245,Ajax,Ajax,Netherlands,Netherlands Eredivisie,2015/2016,6500000
108525,Amine Mohamed Chermiti,6391,110316,GFC Ajaccio,GFC Ajaccio,France,France Ligue 1,2015/2016,500000
127224,Amir Abrashi,9956,322,Grasshopper Club Zürich,Grasshopper Club Zürich,Switzerland,Switzerland Super League,2014/2015,2500000
303359,Amos Youga,6391,110316,GFC Ajaccio,GFC Ajaccio,France,France Ligue 1,2015/2016,1000000
213814,Anaitz Arbilla,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,1500000
521272,Anas Tahiri,9989,239,Lierse SK,Lierse SK,Belgium,Belgium Jupiler League,2014/2015,250000
287333,Anass Achahbar,10235,246,Feyenoord,Feyenoord,Netherlands,Netherlands Eredivisie,2015/2016,1000000
614454,Anastasios Donis,7896,2000003,Lugano,Lugano,Switzerland,Switzerland Super League,2015/2016,900000
118359,Anatole Ngamukol,9956,322,Grasshopper Club Zürich,Grasshopper Club Zürich,Switzerland,Switzerland Super League,2014/2015,700000
267915,Ancelmo Junior,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,100000
449492,Ander Capa,8372,467,SD Eibar,SD Eibar,Spain,Spain LIGA BBVA,2015/2016,4000000
164676,Ander Herrera,10260,11,Manchester United,Manchester United,England,England Premier League,2015/2016,28000000
150323,Ander Iturraspe,8315,448,Athletic Club de Bilbao,Athletic Club de Bilbao,Spain,Spain LIGA BBVA,2015/2016,5000000
127209,Anders Christiansen,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2014/2015,1200000
70074,Anders Konradsen,9851,74,Stade Rennais FC,Stade Rennais FC,France,France Ligue 1,2014/2015,1300000
265799,Anderson Carvalho,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,750000
570360,Anderson Correia,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,400000
470305,Anderson Esiti,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,1500000
127888,Anderson Luis,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,2000000
450011,Anderson Talisca,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2015/2016,7500000
71055,Andi Lila,10167,50,Parma,Parma,Italy,Italy Serie A,2014/2015,600000
201811,Andile Jali,8573,682,KV Oostende,KV Oostende,Belgium,Belgium Jupiler League,2015/2016,1500000
33025,Andoni Iraola,8315,448,Athletic Club de Bilbao,Athletic Club de Bilbao,Spain,Spain LIGA BBVA,2014/2015,1500000
167491,Andras Gosztonyi,8025,111092,Śląsk Wrocław,Śląsk Wrocław,Poland,Poland Ekstraklasa,2015/2016,200000
150268,Andre Almeida,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2015/2016,7000000
164333,Andre Andre,9773,236,FC Porto,FC Porto,Portugal,Portugal Liga ZON Sagres,2015/2016,7000000
95955,Andre Ayew,10003,1960,Swansea City,Swansea City,England,England Premier League,2015/2016,18000000
292772,Andre Biyogo Poko,9827,59,Girondins de Bordeaux,Girondins de Bordeaux,France,France Ligue 1,2015/2016,2000000
687288,Andre Bukia,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,150000
246414,Andre Carrillo,9768,237,Sporting CP,Sporting CP,Portugal,Portugal Liga ZON Sagres,2015/2016,8000000
163839,Andre Claro,10238,665,Vitória Setúbal,Vitória Setúbal,Portugal,Portugal Liga ZON Sagres,2015/2016,1750000
150267,Andre Fontes,8348,1900,Moreirense FC,Moreirense FC,Portugal,Portugal Liga ZON Sagres,2015/2016,300000
209503,Andre Geraldes,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
361770,Andre Gomes,10267,461,Valencia CF,Valencia CF,Spain,Spain LIGA BBVA,2015/2016,30000000
243829,Andre Hahn,9788,23,Borussia Mönchengladbach,Borussia Mönchengladbach,Germany,Germany 1. Bundesliga,2015/2016,7500000
212915,Andre Hoffmann,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,1000000
605507,Andre Horta,10238,665,Vitória Setúbal,Vitória Setúbal,Portugal,Portugal Liga ZON Sagres,2015/2016,4000000
98382,Andre Marques,8348,1900,Moreirense FC,Moreirense FC,Portugal,Portugal Liga ZON Sagres,2014/2015,200000
154265,Andre Martins,9768,237,Sporting CP,Sporting CP,Portugal,Portugal Liga ZON Sagres,2014/2015,2000000
245423,Andre Micael,8348,1900,Moreirense FC,Moreirense FC,Portugal,Portugal Liga ZON Sagres,2015/2016,550000
570468,Andre Moreira,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
96968,Andre Pinto,10264,1896,SC Braga,SC Braga,Portugal,Portugal Liga ZON Sagres,2015/2016,3250000
251244,Andre Ramalho Silva,8178,32,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Germany,Germany 1. Bundesliga,2015/2016,2000000
178812,Andre Schuerrle,8721,175,VfL Wolfsburg,VfL Wolfsburg,Germany,Germany 1. Bundesliga,2015/2016,25000000
388523,Andre Silva,9773,236,FC Porto,FC Porto,Portugal,Portugal Liga ZON Sagres,2015/2016,10000000
97509,Andre Simoes,8348,1900,Moreirense FC,Moreirense FC,Portugal,Portugal Liga ZON Sagres,2014/2015,2500000
281205,Andre Sousa,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,750000
150082,Andre Vilas Boas,7841,744,Rio Ave FC,Rio Ave FC,Portugal,Portugal Liga ZON Sagres,2015/2016,350000
265918,Andre Wisdom,9850,1792,Norwich City,Norwich City,England,England Premier League,2015/2016,2000000
30902,Andrea Barzagli,9885,45,Juventus,Juventus,Italy,Italy Serie A,2015/2016,2000000
309726,Andrea Belotti,9804,54,Torino,Torino,Italy,Italy Serie A,2015/2016,15000000
154239,Andrea Bertolacci,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,11000000
39643,Andrea Coda,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,200000
39170,Andrea Consigli,7943,111974,Sassuolo,Sassuolo,Italy,Italy Serie A,2015/2016,8000000
506364,Andrea Conti,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,1000000
41326,Andrea Cossu,8529,1842,Cagliari,Cagliari,Italy,Italy Serie A,2014/2015,200000
41865,Andrea Costa,8534,1746,Empoli,Empoli,Italy,Italy Serie A,2015/2016,1300000
41404,Andrea Lazzari,208931,112409,Carpi,Carpi,Italy,Italy Serie A,2015/2016,300000
41879,Andrea Masiello,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,1000000
30731,Andrea Pirlo,9885,45,Juventus,Juventus,Italy,Italy Serie A,2014/2015,1000000
57124,Andrea Poli,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,5000000
24493,Andrea Raggi,9829,69,AS Monaco,AS Monaco,France,France Ligue 1,2015/2016,1500000
25526,Andrea Ranocchia,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,6000000
130113,Andrea Rispoli,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,800000
150464,Andrea Seculin,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2015/2016,400000
364164,Andrea Tabanelli,9880,110915,Cesena,Cesena,Italy,Italy Serie A,2014/2015,100000
39841,Andreas Beck,8226,10029,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,Germany,Germany 1. Bundesliga,2014/2015,4500000
70789,Andreas Bjelland,8611,1908,FC Twente,FC Twente,Netherlands,Netherlands Eredivisie,2014/2015,2500000
449232,Andreas Christensen,9788,23,Borussia Mönchengladbach,Borussia Mönchengladbach,Germany,Germany 1. Bundesliga,2015/2016,14000000
237645,Andreas Hirzel,9824,286,FC Vaduz,FC Vaduz,Switzerland,Switzerland Super League,2014/2015,150000
42873,Andreas Ivanschitz,8581,1853,Levante UD,Levante UD,Spain,Spain LIGA BBVA,2014/2015,1500000
192712,Andreas Ludwig,9908,1903,FC Utrecht,FC Utrecht,Netherlands,Netherlands Eredivisie,2015/2016,750000
195724,Andreas Samaris,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2015/2016,9000000
184360,Andreas Weimann,10252,2,Aston Villa,Aston Villa,England,England Premier League,2014/2015,3000000
158253,Andreas Wittwer,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,700000
173461,Andrej Kramaric,8226,10029,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,Germany,Germany 1. Bundesliga,2015/2016,9000000
38098,Andre-Pierre Gignac,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2014/2015,7000000
104986,Andres Fernandez,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2015/2016,1500000
31045,Andres Guardado,8640,247,PSV,PSV,Netherlands,Netherlands Eredivisie,2015/2016,8000000
30955,Andres Iniesta,8634,241,FC Barcelona,FC Barcelona,Spain,Spain LIGA BBVA,2015/2016,30000000
172948,Andreu Fontas,9910,450,RC Celta de Vigo,RC Celta de Vigo,Spain,Spain LIGA BBVA,2015/2016,3000000
32419,Andrew Considine,8485,77,Aberdeen,Aberdeen,Scotland,Scotland Premier League,2015/2016,600000
23007,Andrew Davies,8649,631,Ross County FC,Ross County FC,Scotland,Scotland Premier League,2015/2016,500000
357880,Andrew Robertson,8667,1952,Hull City,Hull City,England,England Premier League,2014/2015,7000000
23629,Andrew Surman,8678,1943,Bournemouth,Bournemouth,England,England Premier League,2015/2016,2000000
570463,Andrezinho,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2015/2016,1500000
95545,Andrija Kaludjerovic,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2014/2015,450000
10637,Andris Vanins,10179,110770,FC Sion,FC Sion,Switzerland,Switzerland Super League,2015/2016,300000
166422,Andros Townsend,10261,13,Newcastle United,Newcastle United,England,England Premier League,2015/2016,11000000
275760,Andrzej Witan,177361,2000005,Termalica Bruk-Bet Nieciecza,Termalica Bruk-Bet Nieciecza,Poland,Poland Ekstraklasa,2015/2016,100000
37185,Andwele Slory,6631,100626,FC Dordrecht,FC Dordrecht,Netherlands,Netherlands Eredivisie,2014/2015,100000
47382,Andy Carroll,8654,19,West Ham United,West Ham United,England,England Premier League,2015/2016,10000000
183530,Andy Delort,7819,210,SM Caen,SM Caen,France,France Ligue 1,2015/2016,4000000
504613,Andy Kawaya,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,800000
103419,Andy King,8197,95,Leicester City,Leicester City,England,England Premier League,2015/2016,3500000
198453,Andy Najar,8635,229,RSC Anderlecht,RSC Anderlecht,Belgium,Belgium Jupiler League,2015/2016,6000000
148314,Anele Ngcongca,10242,294,ES Troyes AC,ES Troyes AC,France,France Ligue 1,2015/2016,2000000
432950,Angel Correa,9906,240,Atlético Madrid,Atlético Madrid,Spain,Spain LIGA BBVA,2015/2016,12000000
46509,Angel Di Maria,9847,73,Paris Saint-Germain,Paris Saint-Germain,France,France Ligue 1,2015/2016,55000000
38573,Angel Lafita,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2015/2016,2000000
105925,Angel Montoro,8306,472,UD Las Palmas,UD Las Palmas,Spain,Spain LIGA BBVA,2015/2016,800000
89185,Angel Rangel,10003,1960,Swansea City,Swansea City,England,England Premier League,2015/2016,1500000
41292,Angel Rodriguez,8581,1853,Levante UD,Levante UD,Spain,Spain LIGA BBVA,2014/2015,1000000
280485,Angel Trujillo,8581,1853,Levante UD,Levante UD,Spain,Spain LIGA BBVA,2015/2016,1000000
155246,Angelo da Costa,9857,189,Bologna,Bologna,Italy,Italy Serie A,2015/2016,500000
49543,Angelo Obinze Ogbonna,8654,19,West Ham United,West Ham United,England,England Premier League,2015/2016,9000000
27702,Angelo Palombo,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,500000
163901,Anibal Capela,7841,744,Rio Ave FC,Rio Ave FC,Portugal,Portugal Liga ZON Sagres,2015/2016,750000
442735,Anice Badri,274581,2000004,Royal Excel Mouscron,Royal Excel Mouscron,Belgium,Belgium Jupiler League,2015/2016,650000
27155,Anis Ben-Hatira,9810,1824,Eintracht Frankfurt,Eintracht Frankfurt,Germany,Germany 1. Bundesliga,2015/2016,1000000
243509,Anouar Kali,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,600000
97359,Ante Puljic,9991,674,KAA Gent,KAA Gent,Belgium,Belgium Jupiler League,2014/2015,700000
265725,Ante Rebic,9876,206,Hellas Verona,Hellas Verona,Italy,Italy Serie A,2015/2016,900000
170660,Ante Vukusic,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2014/2015,700000
