height (cm),weight (kg),Age,en_guncel_kayit,matches_played,position_confidence,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_score,defense_score,attack_score,midfield_score,goals,assists,yellow_cards,red_cards,buildUpPlaySpeed,buildUpPlayDribbling,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,position_CAM,position_CB,position_CM,position_GK,position_LAM,position_LB,position_LCB,position_LCM,position_LF,position_LM,position_LST,position_LW,position_LWB,position_RAM,position_RB,position_RCB,position_RCM,position_RF,position_RM,position_RST,position_RW,position_RWB,position_SS,position_ST,buildUpPlaySpeedClass_Balanced,buildUpPlaySpeedClass_Fast,buildUpPlaySpeedClass_Slow,buildUpPlayDribblingClass_Little,buildUpPlayDribblingClass_Lots,buildUpPlayDribblingClass_Normal,buildUpPlayPassingClass_Long,buildUpPlayPassingClass_Mixed,buildUpPlayPassingClass_Short,buildUpPlayPositioningClass_Free Form,buildUpPlayPositioningClass_Organised,chanceCreationPassingClass_Normal,chanceCreationPassingClass_Risky,chanceCreationPassingClass_Safe,chanceCreationCrossingClass_Little,chanceCreationCrossingClass_Lots,chanceCreationCrossingClass_Normal,chanceCreationShootingClass_Little,chanceCreationShootingClass_Lots,chanceCreationShootingClass_Normal,chanceCreationPositioningClass_Free Form,chanceCreationPositioningClass_Organised,defencePressureClass_Deep,defencePressureClass_High,defencePressureClass_Medium,defenceAggressionClass_Contain,defenceAggressionClass_Double,defenceAggressionClass_Press,defenceTeamWidthClass_Narrow,defenceTeamWidthClass_Normal,defenceTeamWidthClass_Wide,defenceDefenderLineClass_Cover,defenceDefenderLineClass_Offside Trap,Age_Squared,Is_Over_30,Gelisim_Farki,Age_Group_U21,Age_Group_Peak_22_27,Age_Group_Deneyimli_28_32,Age_Group_Veteran_33_Plus,Age_Decay_Factor,Age_Decay_Adjusted_Rating
180,79,34,2016,3,0,70.0,70.0,73,32.0,69,70,50,66.0,68,53,69,70.0,76,78,76,70,71,68,76,76,65,67,74,68,65,55,47,69,72,73,10,4,11,5,11,8,71,54,66,1,0,1,0,64,52,68,66,45,23,27,47,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1156,1,0.0,0,0,0,1,0.72,50.4
185,79,22,2016,2,0,68.0,78.0,38,25.0,70,56,26,49.0,26,27,48,57.0,66,66,61,60,62,61,81,66,74,23,71,62,40,34,31,65,73,70,10,9,12,15,15,12,67,38,49,0,0,0,0,55,48,50,62,59,38,45,54,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,10.0,0,1,0,0,1.0,68.0
178,71,24,2016,33,4,83.0,87.0,84,75.0,52,84,69,84.0,85,87,82,85.0,80,74,77,81,79,78,57,87,51,77,44,45,75,85,67,38,54,22,9,14,7,7,6,9,40,74,84,6,13,2,0,47,46,40,41,41,63,63,54,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,576,0,4.0,0,1,0,0,1.0,83.0
178,75,35,2015,4,1,73.0,73.0,73,62.0,52,76,68,76.0,69,68,73,77.0,64,55,77,74,76,66,66,74,65,63,67,76,65,74,70,68,71,77,14,9,15,15,15,14,73,65,75,3,1,3,0,60,43,53,49,40,44,55,62,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1225,1,0.0,0,0,0,1,0.6799999999999999,49.63999999999999
175,70,20,2016,18,3,71.0,83.0,63,53.0,56,76,51,73.0,64,60,74,76.0,83,78,80,70,84,77,79,84,75,66,77,62,66,61,60,58,67,67,14,12,7,7,12,10,64,62,72,2,2,2,0,63,53,48,32,48,52,30,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,400,0,12.0,1,0,0,0,1.0,71.0
183,82,20,2016,18,2,75.0,88.0,70,70.0,42,77,61,81.0,62,52,61,78.0,78,79,79,74,73,75,63,64,61,70,42,29,72,70,54,25,20,24,11,16,11,8,9,11,25,70,71,9,3,0,0,73,29,55,77,54,61,61,72,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,400,0,13.0,1,0,0,0,1.0,75.0
180,79,29,2015,8,2,66.0,66.0,67,54.0,58,69,47,59.0,54,34,62,65.0,69,72,72,65,68,49,73,90,79,53,67,62,62,60,34,62,63,62,7,14,14,7,11,10,62,53,64,1,0,2,0,52,56,64,39,66,46,44,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,841,0,0.0,0,0,1,0,0.92,60.720000000000006
178,75,28,2016,22,2,75.0,77.0,81,75.0,54,81,82,76.0,85,85,80,78.0,72,68,68,69,78,87,58,59,74,84,69,53,74,82,68,38,50,47,16,16,7,13,8,12,47,79,80,0,0,0,0,57,65,56,42,50,55,60,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,2.0,0,0,1,0,0.96,72.0
188,76,25,2015,17,4,72.0,78.0,15,11.0,16,32,22,13.0,25,13,32,12.0,43,33,37,62,54,22,70,43,64,22,21,25,16,43,25,11,12,11,77,73,70,68,75,72,15,18,30,0,0,0,0,35,46,35,37,51,58,49,45,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,6.0,0,1,0,0,1.0,72.0
185,69,27,2016,29,4,72.0,73.0,77,43.0,56,67,37,73.0,57,75,72,72.0,78,74,73,66,68,74,53,77,60,70,72,69,62,64,39,71,76,72,14,8,12,14,7,11,72,54,69,0,0,0,0,58,53,44,54,53,53,38,48,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,729,0,1.0,0,1,0,0,1.0,72.0
198,85,26,2016,1,0,72.0,74.0,10,11.0,13,27,13,12.0,10,10,22,19.0,43,59,45,67,39,24,47,32,78,10,25,19,11,23,18,12,11,12,76,70,64,66,79,71,14,15,23,0,0,0,0,63,37,58,42,56,36,49,47,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,2.0,0,1,0,0,1.0,72.0
183,76,19,2016,2,0,56.0,75.0,44,37.0,47,66,41,57.0,49,33,63,58.0,56,55,55,60,65,52,57,50,56,38,58,51,35,63,31,43,52,50,12,13,8,13,15,12,49,41,62,0,0,0,0,64,52,68,66,45,23,27,47,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,361,0,19.0,1,0,0,0,1.0,56.0
188,87,32,2016,36,4,62.0,62.0,17,13.0,15,37,13,17.0,16,16,35,26.0,27,30,57,59,45,38,56,27,57,18,31,17,17,45,26,16,15,21,68,58,64,54,70,63,17,20,35,0,0,2,0,63,51,51,54,40,66,48,53,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1024,1,0.0,0,0,1,0,0.8,49.6
183,78,24,2016,30,3,73.0,78.0,35,19.0,71,58,20,53.0,26,26,55,63.0,66,67,61,70,60,50,72,66,69,44,75,76,16,31,37,77,77,76,12,6,10,11,12,10,77,26,52,0,1,8,0,64,52,68,66,45,23,27,47,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,576,0,5.0,0,1,0,0,1.0,73.0
193,86,28,2016,14,3,73.0,74.0,37,76.0,84,61,67,65.0,50,60,50,70.0,68,76,60,64,50,76,81,74,87,68,66,36,74,42,66,16,39,23,6,13,14,8,7,10,29,73,56,5,2,1,0,63,37,54,60,48,38,35,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,1.0,0,0,1,0,0.96,70.08
183,74,23,2016,5,2,66.0,74.0,55,51.0,47,71,51,65.0,64,53,70,70.0,69,72,72,56,60,70,55,54,65,63,48,25,67,68,58,41,47,51,14,9,12,10,14,12,41,60,70,1,0,3,0,66,43,36,59,64,63,46,66,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,8.0,0,1,0,0,1.0,66.0
193,78,21,2016,2,0,60.0,75.0,49,28.0,64,60,33,34.0,37,35,61,47.0,54,64,52,53,52,44,68,62,60,25,50,61,28,44,47,55,65,63,9,12,12,14,13,12,61,33,53,0,0,0,0,58,43,42,64,61,37,55,59,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,441,0,15.0,1,0,0,0,1.0,60.0
185,86,19,2015,28,2,70.0,82.0,57,68.0,62,55,51,74.0,56,44,44,72.0,84,87,75,65,57,80,81,66,83,59,46,21,67,54,68,23,33,24,8,15,14,8,10,11,25,67,56,6,2,11,0,57,50,59,61,63,51,48,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,361,0,12.0,1,0,0,0,1.0,70.0
185,82,25,2015,17,3,72.0,77.0,30,21.0,73,58,20,38.0,29,30,55,53.0,57,56,53,65,50,57,82,68,79,31,78,69,21,29,21,74,75,74,11,11,7,11,12,10,73,29,49,0,0,7,0,64,52,68,66,45,23,27,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,625,0,5.0,0,1,0,0,1.0,72.0
183,75,25,2016,29,2,65.0,68.0,40,68.0,65,52,55,59.0,55,60,28,62.0,70,72,70,62,65,72,72,73,83,66,73,34,62,54,69,12,24,19,11,12,9,14,13,12,22,64,49,0,0,0,0,45,48,60,46,49,58,36,53,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,3.0,0,1,0,0,1.0,65.0
175,63,22,2016,9,2,78.0,86.0,61,65.0,53,84,53,85.0,77,64,74,83.0,77,71,86,81,83,53,62,68,34,65,54,58,75,85,65,41,56,55,7,7,14,6,8,8,52,61,81,0,2,2,0,57,50,50,61,62,49,49,42,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,8.0,0,1,0,0,1.0,78.0
170,62,28,2016,23,1,66.0,66.0,66,57.0,43,62,61,67.0,63,57,53,66.0,80,76,92,65,85,63,61,81,33,58,55,46,63,61,52,22,39,31,9,10,14,10,8,10,35,61,61,3,0,1,0,63,51,51,54,40,66,48,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,0.0,0,0,1,0,0.96,63.36
173,63,21,2016,7,1,60.0,74.0,56,50.0,54,70,56,66.0,62,57,73,63.0,59,59,65,54,80,63,58,42,43,49,51,38,54,59,55,51,53,59,9,12,9,12,9,10,50,56,66,0,1,3,0,62,50,45,48,54,53,43,42,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,441,0,14.0,1,0,0,0,1.0,60.0
188,78,20,2016,2,0,53.0,64.0,29,60.0,61,50,42,52.0,36,32,48,52.0,60,62,61,52,61,52,77,54,71,55,27,14,52,48,59,18,14,14,14,6,10,10,13,11,15,52,50,0,0,0,0,54,49,38,53,51,52,50,54,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,400,0,11.0,1,0,0,0,1.0,53.0
183,80,29,2016,11,3,67.0,67.0,38,33.0,66,59,34,51.0,53,40,42,58.0,46,42,55,64,58,52,76,69,72,38,68,68,36,33,56,70,68,67,15,14,10,7,7,11,68,39,48,0,0,0,0,53,41,69,48,45,43,29,41,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,841,0,0.0,0,0,1,0,0.92,61.64
170,64,26,2016,19,3,72.0,75.0,56,76.0,46,64,69,74.0,73,71,55,72.0,82,82,77,68,84,80,73,77,54,73,76,37,75,67,55,41,43,35,7,16,6,11,11,10,39,75,65,3,4,6,0,55,32,55,57,59,54,49,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,3.0,0,1,0,0,1.0,72.0
180,73,28,2016,4,1,75.0,77.0,63,52.0,59,78,61,71.0,56,51,73,77.0,82,73,72,77,76,76,73,82,77,76,85,75,61,70,32,70,74,69,15,8,15,11,12,12,72,63,75,0,2,3,0,68,27,47,71,54,66,36,57,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,784,0,2.0,0,0,1,0,0.96,72.0
188,79,28,2016,34,4,69.0,70.0,57,70.0,75,68,69,67.0,61,63,72,72.0,64,67,68,67,57,68,56,70,71,70,43,23,73,64,58,34,39,38,6,12,14,16,10,12,34,70,69,11,3,2,0,51,36,63,48,53,52,43,45,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,1.0,0,0,1,0,0.96,66.24
188,84,33,2016,28,4,72.0,72.0,11,11.0,13,31,12,11.0,10,15,23,23.0,49,53,40,72,28,24,79,31,77,12,40,25,15,38,22,11,11,11,73,76,63,70,73,71,15,16,29,0,0,0,0,42,52,45,42,57,47,51,50,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1089,1,0.0,0,0,0,1,0.76,54.72
180,75,28,2016,26,4,85.0,85.0,90,75.0,53,81,77,87.0,83,72,81,86.0,88,88,90,80,79,87,72,78,64,79,76,38,84,83,73,37,63,61,10,7,11,12,11,10,50,81,83,10,18,0,0,49,47,34,62,61,35,57,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,0.0,0,0,1,0,0.96,81.6
175,65,19,2016,4,1,53.0,69.0,44,47.0,35,53,46,59.0,51,49,54,58.0,53,61,56,56,79,57,52,31,34,43,44,24,47,49,53,40,31,43,7,14,13,8,14,11,35,49,54,0,0,0,0,48,48,47,47,53,60,46,46,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,361,0,16.0,1,0,0,0,1.0,53.0
180,77,23,2015,1,0,64.0,69.0,31,67.0,73,44,55,55.0,35,29,33,55.0,70,70,74,64,65,72,82,53,63,51,38,30,67,49,58,22,16,16,11,10,15,6,7,9,21,65,45,0,0,0,0,61,49,66,67,64,55,38,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,5.0,0,1,0,0,1.0,64.0
175,68,34,2015,3,0,71.0,71.0,78,46.0,52,66,47,65.0,80,75,63,71.0,74,74,78,78,70,74,75,64,67,51,79,75,56,54,49,67,72,70,10,8,14,15,8,11,71,56,64,0,0,0,0,46,41,65,57,54,40,37,53,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1156,1,0.0,0,0,0,1,0.72,51.12
188,79,29,2015,6,2,78.0,78.0,84,45.0,69,67,41,68.0,72,47,72,73.0,63,75,56,74,43,57,66,80,83,61,58,83,53,69,43,76,80,85,11,6,12,13,7,10,81,49,70,0,1,2,0,60,52,50,54,60,52,49,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,841,0,0.0,0,0,1,0,0.92,71.76
175,68,20,2016,7,1,57.0,68.0,32,61.0,54,52,47,54.0,51,41,41,55.0,70,70,72,53,63,57,71,63,58,46,48,27,55,62,62,20,19,17,14,7,13,15,10,12,21,55,52,0,0,0,0,48,48,47,73,53,71,55,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,400,0,11.0,1,0,0,0,1.0,57.0
185,76,30,2016,25,2,72.0,73.0,49,40.0,68,68,52,42.0,61,52,66,59.0,65,69,63,69,58,68,76,75,79,63,76,73,35,52,65,74,75,71,9,7,14,8,12,10,73,49,61,0,1,9,0,49,56,53,52,34,36,36,45,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,900,0,1.0,0,0,1,0,0.88,63.36
183,89,30,2016,34,4,69.0,69.0,43,18.0,65,55,19,25.0,48,58,56,62.0,57,58,56,64,57,45,71,71,82,45,75,65,19,51,49,71,71,67,6,10,16,6,15,11,69,25,56,1,0,2,1,48,61,50,40,52,48,44,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,900,0,0.0,0,0,1,0,0.88,60.72
188,81,22,2016,3,0,73.0,80.0,42,24.0,70,53,28,40.0,29,30,45,59.0,64,70,48,68,45,60,61,61,82,26,79,72,30,30,44,77,77,74,11,11,14,11,14,12,75,36,46,1,0,1,0,57,29,38,39,54,55,47,59,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,7.0,0,1,0,0,1.0,73.0
183,72,28,2016,28,3,69.0,70.0,51,45.0,59,68,48,63.0,49,58,67,67.0,66,69,65,62,71,73,81,72,67,66,82,74,53,58,44,66,70,74,7,12,8,15,16,12,71,55,65,0,0,0,0,58,49,42,54,52,52,37,37,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,1.0,0,0,1,0,0.96,66.24
183,79,30,2016,3,0,68.0,68.0,50,62.0,67,70,62,65.0,67,64,65,69.0,64,51,70,72,60,75,78,79,74,69,67,67,68,65,73,59,64,58,14,8,11,6,15,11,62,67,67,0,0,0,0,61,49,66,67,64,55,38,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,900,0,0.0,0,0,1,0,0.88,59.84
188,78,26,2016,20,4,60.0,63.0,33,25.0,53,42,23,31.0,31,57,39,34.0,65,64,49,51,59,53,71,62,70,26,73,59,30,33,39,61,65,64,8,9,7,15,8,9,62,33,37,0,0,0,0,48,48,47,73,53,71,55,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,3.0,0,1,0,0,1.0,60.0
183,81,29,2016,31,3,72.0,73.0,74,52.0,70,75,50,70.0,61,73,72,75.0,63,60,63,74,59,79,76,74,75,69,79,68,65,72,59,66,66,68,6,15,9,15,7,10,67,61,73,0,0,0,0,38,58,43,51,54,39,44,46,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,841,0,1.0,0,0,1,0,0.92,66.24000000000001
188,78,26,2016,17,3,71.0,74.0,43,72.0,75,68,71,57.0,62,67,41,71.0,64,57,58,78,52,69,69,61,76,63,43,33,79,61,82,24,34,38,8,15,15,8,13,12,32,73,60,6,1,4,0,34,41,38,55,39,49,43,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,3.0,0,1,0,0,1.0,71.0
188,84,31,2016,36,4,80.0,80.0,72,84.0,72,74,80,75.0,76,69,64,76.0,72,72,68,79,66,84,71,68,79,80,70,41,83,72,78,22,31,25,10,15,14,11,11,12,30,82,72,21,2,3,0,51,77,41,49,69,31,48,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,961,1,0.0,0,0,1,0,0.84,67.2
191,75,22,2016,13,3,58.0,69.0,21,21.0,15,31,21,15.0,21,19,20,21.0,48,47,39,51,51,21,50,46,58,21,21,22,16,21,25,16,21,16,60,56,58,58,64,59,19,20,23,0,0,0,0,60,58,53,55,49,45,48,42,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,11.0,0,1,0,0,1.0,58.0
175,73,32,2016,31,4,83.0,83.0,63,47.0,68,79,59,58.0,63,50,75,82.0,69,67,72,83,79,76,75,89,74,59,89,92,51,68,64,84,87,85,6,10,8,5,5,7,87,58,76,0,0,9,1,36,35,51,36,49,56,61,65,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1024,1,0.0,0,0,1,0,0.8,66.4
180,74,34,2016,9,2,71.0,71.0,67,42.0,74,73,60,57.0,43,60,69,64.0,65,54,60,74,73,75,84,77,67,57,73,76,37,61,52,73,72,74,12,9,7,5,13,9,74,54,67,0,0,2,0,62,32,51,53,50,60,41,40,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1156,1,0.0,0,0,0,1,0.72,51.12
188,80,33,2016,1,0,64.0,64.0,12,14.0,13,36,19,12.0,19,11,36,25.0,42,36,37,64,43,36,54,26,64,13,24,21,12,35,20,14,15,11,63,62,66,63,67,64,15,20,33,0,0,0,0,52,32,50,50,53,54,43,44,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1089,1,0.0,0,0,0,1,0.76,48.64
